price,size,rooms,toilets,suites,parking_spots,elevator,furnished,swimming_pool,district,nearest_station_distance,distance_to_city_center
3850,110,2,2,1,2,0,0,1,Saúde,1478.7451054891199,5281.805567368457
2500,52,2,1,0,1,0,0,0,Saúde,549.4632181249817,5955.110634861947
4100,62,2,2,1,1,0,0,1,Saúde,1508.159322021773,6005.46090427405
6300,170,4,2,1,2,0,0,1,Saúde,622.8416966336648,6112.066322858535
1830,60,2,1,0,1,0,0,0,Saúde,620.7745879627599,5604.366935846112
2180,75,3,1,0,0,0,0,0,Socorro,2997.038204686336,12769.182195518844
2150,73,3,1,0,1,0,0,0,Socorro,2997.038204686336,12769.182195518844
2200,67,3,1,0,2,0,0,0,Socorro,1126.0158692136051,12665.84981521839
2001,72,3,1,0,1,0,0,0,Socorro,1117.1711082759416,13030.80845130763
2020,65,2,1,0,1,0,1,0,Socorro,1473.1630208064794,12757.067835381009
2180,74,3,1,0,1,0,0,0,Socorro,2997.038204686336,12769.182195518844
2470,55,2,1,0,1,0,1,1,Socorro,1889.0617970343994,12593.672323391711
1977,73,3,1,0,1,0,0,0,Socorro,2997.038204686336,12769.182195518844
2000,55,2,1,0,1,0,0,0,Socorro,1473.1630208064794,12757.067835381009
2200,75,3,1,0,1,0,0,0,Socorro,2908.6638536262026,12748.716666578342
2020,50,2,1,0,1,0,1,1,Socorro,1473.1630208064794,12757.067835381009
5700,134,3,5,3,2,0,0,1,Socorro,1964.9916102374195,11492.360644089316
2040,74,3,1,0,1,0,0,0,Socorro,2997.038204686336,12769.182195518844
6100,330,4,5,4,4,0,0,0,Vila Andrade,970.8655575681288,12220.200826170938
2400,50,2,1,0,1,0,0,1,Vila Andrade,1307.5948190935942,13135.841996913723
5100,138,3,4,3,3,1,0,1,Vila Andrade,1319.349074242194,12419.970238695945
5880,160,3,3,2,3,1,0,1,Vila Andrade,850.0922531197765,12134.536767021922
3800,150,3,4,3,2,0,1,1,Vila Andrade,1115.7322759125084,12020.141314244252
6700,170,3,4,3,3,0,1,1,Vila Andrade,970.8319941203588,13036.873361876804
3290,56,2,2,1,1,0,0,1,Vila Andrade,1297.3896000694294,12746.24822562286
10338,289,4,5,4,4,0,0,1,Vila Andrade,1112.711726035191,12183.235038995026
5960,186,3,4,3,3,0,1,1,Vila Andrade,1536.1259893344338,12406.33433152861
5075,196,3,4,3,3,0,0,0,Vila Andrade,1536.1259893344338,12406.33433152861
5280,170,4,4,3,3,1,0,1,Vila Andrade,1188.3806588185616,12711.124048581558
2900,72,2,2,1,2,0,0,1,Vila Andrade,1109.6378440726696,12975.436697382449
8333,184,3,4,3,4,0,0,0,Vila Andrade,992.8069505960901,12216.019890703386
2470,72,3,2,1,2,0,0,1,Vila Andrade,773.561178057149,12883.685418732517
2260,75,3,2,0,2,1,0,0,Vila Andrade,2092.103357120956,12406.44837406969
3800,135,3,2,1,3,0,1,1,Vila Andrade,1283.2097374333075,12567.331122121932
2730,74,2,2,1,2,0,0,1,Vila Andrade,1109.6378440726696,12975.436697382449
2500,40,1,1,0,1,0,1,0,Vila Andrade,1799.6558951623765,11083.30907776609
3411,85,2,2,1,2,0,1,0,Vila Andrade,873.6408674221788,13084.650573548677
3610,110,3,4,3,3,0,0,1,Vila Andrade,850.0922531197765,12134.536767021922
1720,50,2,1,0,1,0,0,1,Vila Andrade,1067.4959260869698,13373.457128382517
3650,75,2,2,1,1,0,1,0,Vila Andrade,1088.2364442693595,12722.84510862949
1800,57,2,2,1,1,0,0,1,Vila Andrade,1108.9970990602437,13054.413750496004
3200,110,3,2,1,2,0,1,1,Vila Andrade,810.2645389152011,12976.54923061606
7000,185,4,3,2,3,0,1,1,Vila Andrade,1443.7928899999274,12062.087737571994
9700,211,4,4,3,3,0,0,1,Vila Andrade,839.9282214999142,12278.331342634725
5260,171,4,4,3,3,0,1,1,Vila Andrade,1188.3806588185616,12711.124048581558
5960,187,3,4,3,3,0,1,1,Vila Andrade,1536.1259893344338,12406.33433152861
3500,87,3,3,2,2,0,0,1,Vila Andrade,1221.8869249915315,12803.745840384578
2380,60,2,1,0,2,1,1,1,Vila Andrade,947.1899034241266,12845.700264110745
3830,95,1,2,1,1,0,0,1,Vila Andrade,874.7817701676069,13095.036708976053
3500,90,2,2,1,2,0,0,1,Vila Andrade,1259.4190695801428,12664.794708629996
2327,87,3,2,1,2,0,0,1,Vila Andrade,1379.2111449546344,12552.325085091103
8333,184,3,4,3,4,1,0,1,Vila Andrade,992.8069505960901,12216.019890703386
2500,58,2,2,1,1,0,1,1,Vila Andrade,1131.4263431760949,12686.858042304659
2900,72,3,2,1,1,0,0,1,Vila Andrade,805.2544519953484,12986.792399538152
3500,75,2,2,1,2,0,0,1,Vila Andrade,1131.9691920364967,12227.385121421223
3465,79,2,2,1,2,0,0,1,Vila Andrade,1422.7710260806302,12526.103074145252
7833,184,3,4,3,4,0,0,1,Vila Andrade,992.8069505960901,12216.019890703386
11401,336,4,5,4,5,0,0,1,Vila Andrade,1289.1924203649232,11547.851391250413
3670,132,4,3,2,2,0,0,1,Vila Andrade,768.78232177974,12325.926188504167
2015,38,1,2,1,1,0,1,1,Vila Andrade,1366.2412506821438,12277.680443550069
3000,110,3,2,1,2,0,0,0,Vila Andrade,862.3961750512433,12090.488614932461
5500,90,3,2,1,2,0,0,1,Vila Mariana,321.63031580520226,2813.2030789668574
2600,95,2,2,1,2,0,0,0,Vila Mariana,880.9446782444901,2639.955247787786
9090,136,3,4,3,2,0,1,1,Vila Mariana,696.9624226057249,4091.732165700935
3000,50,1,1,0,1,0,0,0,Vila Mariana,66.19862623603822,3165.9780181803035
2918,40,1,1,0,1,0,0,1,Vila Mariana,305.9225245051582,4113.885587397645
4225,82,3,2,1,2,1,0,1,Vila Mariana,532.2562236119535,3327.2576984344923
5120,137,3,2,1,1,0,0,1,Vila Mariana,265.31596435164977,2261.6052552004057
4400,87,2,1,0,2,0,0,1,Vila Mariana,1033.4560515904427,2788.8108214327417
2098,54,1,1,0,0,1,0,0,Vila Mariana,624.6269782513567,3249.6427313188647
4100,93,3,2,1,1,0,0,1,Vila Mariana,591.7302811129484,4023.265395695625
2730,75,3,1,0,2,0,0,1,Vila Mariana,638.9297625979485,3156.846209334604
2159,36,1,1,0,1,0,0,0,Vila Mariana,241.1623365473344,2320.172209014745
3860,91,3,2,1,2,0,0,0,Vila Mariana,503.50551305044297,3893.1556935904546
2230,40,1,1,0,1,0,0,0,Vila Mariana,264.3189435524256,3200.2034455957782
2565,114,1,1,0,1,0,0,0,Vila Mariana,1437.3567624149482,2727.2142259198085
4360,100,3,1,0,1,0,0,0,Vila Mariana,423.02077229833793,2348.3431712891847
4500,220,4,1,2,3,0,0,1,Vila Mariana,296.4063880100984,2227.5901311227885
4150,50,1,1,0,1,0,0,0,Vila Mariana,377.35792835741034,2819.106065815747
17000,200,4,3,2,3,0,0,0,Vila Mariana,1038.867575708117,2842.7682949462874
10700,170,3,3,2,3,0,1,1,Vila Mariana,848.050105517312,2879.220513582645
4360,90,3,2,1,2,0,0,1,Vila Mariana,666.3425653800008,2599.374301930724
21920,222,4,4,3,4,0,0,1,Vila Mariana,385.3948121003665,3442.311539127636
4595,68,2,2,1,2,0,1,1,Vila Mariana,345.11240629701683,3769.5027212877467
7200,100,3,3,2,2,0,1,0,Vila Mariana,573.9211559512162,2906.470217058178
3690,110,2,1,0,1,0,0,0,Vila Mariana,237.04038542564285,2257.146014576368
21100,280,4,5,4,4,1,0,1,Vila Mariana,584.3771584826914,2383.2450065549583
11500,250,4,5,4,4,0,0,1,Vila Mariana,220.46821104907588,3304.806797320945
4050,70,2,1,0,0,0,0,0,Vila Mariana,390.89409144230973,4049.2761111079417
9752,199,4,3,2,4,0,0,1,Vila Mariana,772.6127203972765,2654.413580327664
6550,160,3,2,1,3,0,0,1,Vila Mariana,562.6486716565827,3460.920319561
3674,130,2,2,1,1,0,0,0,Vila Mariana,966.3609453450467,2742.5630993722602
14400,166,3,4,3,4,1,0,1,Vila Mariana,764.1353820031802,3179.321980161269
3186,42,1,1,0,1,0,0,0,Vila Mariana,140.28850167070405,3243.3299104875373
2900,100,3,2,1,3,0,0,1,Vila Sônia,1176.917086830715,10456.406040485708
2900,100,3,2,1,3,0,0,1,Vila Sônia,1176.917086830715,10456.406040485708
2900,100,3,2,1,3,0,0,1,Vila Sônia,1176.917086830715,10456.406040485708
2900,100,3,2,1,3,0,0,1,Vila Sônia,1176.917086830715,10456.406040485708
1684,50,2,1,0,1,1,0,1,Vila Sônia,1522.4896615070763,11134.42603042348
1530,50,2,1,0,1,0,0,0,Vila Sônia,2117.790674258508,11998.306759769917
3600,84,3,2,1,2,0,1,1,Vila Sônia,1789.0575306025046,11634.640958450069
2958,82,3,2,1,1,1,0,1,Vila Sônia,2219.9084506985764,12021.711661482772
2830,75,3,2,1,2,0,0,1,Vila Sônia,1214.6646309352054,10831.725111786183
3600,84,3,2,1,2,0,1,1,Vila Sônia,1795.4375387421487,11640.450347481066
2200,110,3,2,1,2,0,0,1,Vila Sônia,2330.174680059124,13083.951635574722
3700,75,2,3,2,2,0,0,0,Vila Sônia,2369.435486420117,11956.761690148083
2400,65,2,2,1,1,0,0,0,Vila Sônia,2188.6390203807355,12047.20185328926
4500,87,3,4,3,3,0,0,1,Vila Sônia,2122.461563666196,11744.155770610923
2466,84,2,2,1,2,0,1,1,Vila Sônia,2375.4624241097445,13224.835795287749
2220,74,3,2,0,1,0,0,1,Vila Sônia,1885.5459139341554,12495.49935186488
2104,68,3,1,0,1,0,0,1,Vila Sônia,1749.9762999764405,11607.14144562304
2700,64,2,2,1,1,0,0,1,Vila Sônia,2173.076433767791,12031.330979483097
2316,75,3,1,0,1,1,0,1,Vila Sônia,1885.5459139341554,12495.49935186488
4412,106,2,2,1,2,0,0,1,Vila Sônia,703.3053915077568,10554.616244473442
2197,66,3,1,0,1,0,0,0,Vila Sônia,774.4359849552143,10491.514675974879
4750,138,3,4,3,3,0,0,1,Vila Sônia,1028.6693106919106,10377.959511634786
4412,106,3,2,1,2,0,0,1,Vila Sônia,703.3053915077568,10554.616244473442
2200,67,3,1,0,1,0,0,0,Vila Sônia,774.4359849552143,10491.514675974879
1750,56,2,1,0,1,0,0,0,Vila Sônia,2281.4225821401924,12089.897733421667
2170,60,2,1,0,1,0,0,0,Vila Sônia,2251.084473141463,11966.645426521478
2600,72,3,2,1,2,0,0,1,Vila Sônia,2391.1923991982003,12041.339158485662
4020,76,2,1,0,2,0,1,1,Vila Sônia,2025.1704559228933,11876.798336279437
7100,162,3,2,1,2,0,0,0,Vila Sônia,800.9981266254757,3254.6395013351757
3679,139,3,4,3,2,0,0,1,Vila Sônia,1198.151438209154,10471.111614858395
5202,120,3,1,0,2,0,0,0,Alto de Pinheiros,1939.969098117706,8977.716953770212
24323,317,4,2,4,5,0,0,1,Alto de Pinheiros,2166.5020650421575,9190.067975404665
3686,80,2,1,0,1,1,0,1,Alto de Pinheiros,624.8833560449505,6364.68452466571
2980,76,3,2,1,1,0,0,0,Alto de Pinheiros,2443.426692744606,8665.91684182516
13000,270,4,5,4,4,0,0,1,Alto de Pinheiros,998.0174755327228,6763.031809530352
18936,305,3,3,2,3,0,0,0,Alto de Pinheiros,2377.7482997016064,8897.804640648483
3750,89,3,1,0,1,0,0,0,Alto de Pinheiros,2642.105057567002,8628.422177367747
33000,319,3,4,3,5,0,1,1,Alto de Pinheiros,527.5813252399732,6957.862077844134
19500,452,4,3,2,4,1,0,1,Alto de Pinheiros,2054.7110350365524,8979.839344902884
8200,165,3,2,1,2,1,0,1,Alto de Pinheiros,2588.6137887398318,8922.980885533012
18000,220,3,4,3,4,0,0,1,Alto de Pinheiros,1492.7623752052125,8449.012223048696
21800,456,4,5,4,5,1,0,0,Alto de Pinheiros,615.9801881772182,6769.890328024154
16000,208,3,4,3,3,0,1,0,Alto de Pinheiros,2077.2038402164867,9121.5557678563
2202,66,3,1,0,1,1,0,0,Alto de Pinheiros,2443.426692744606,8665.91684182516
4300,120,3,2,1,2,0,0,1,Alto de Pinheiros,2752.969093286592,8597.045902524094
3700,92,3,1,0,1,1,0,0,Alto de Pinheiros,2811.5213209659005,8836.737064240186
12500,163,3,4,3,3,0,0,1,Alto de Pinheiros,2506.4034568087727,8361.050689389034
21800,232,3,4,3,3,0,1,0,Alto de Pinheiros,2123.4636591649205,8604.919464858427
9700,200,3,2,1,2,0,0,0,Alto de Pinheiros,2480.927658256767,9035.623668904094
3585,34,1,1,0,1,1,0,1,Alto de Pinheiros,898.8275705940268,6472.118517526888
3800,66,1,1,0,1,0,1,0,Alto de Pinheiros,2886.2388547561604,9007.508278780344
5700,155,3,2,1,2,0,0,1,Alto de Pinheiros,2609.836592004702,8648.194423197372
16500,191,3,4,3,3,0,0,1,Alto de Pinheiros,2633.6584040946314,8851.598275268145
4600,120,3,2,1,2,1,0,0,Alto de Pinheiros,2442.967712603602,8290.927674265924
3242,58,2,2,1,2,0,0,1,Alto de Pinheiros,3096.237800058943,8924.623951423946
6900,185,3,4,3,3,0,0,0,Alto de Pinheiros,2305.3302947913157,8777.89746189284
3407,90,2,1,0,1,1,0,1,Alto de Pinheiros,896.8035981846443,6641.099075102614
11300,180,3,2,1,3,0,0,1,Alto de Pinheiros,1989.6391901388608,9027.280386625052
2244,77,3,1,0,0,0,0,0,Alto de Pinheiros,1005.9809111486888,7137.1693438980465
6200,120,3,4,3,3,0,1,1,Alto de Pinheiros,2631.394532182785,9237.945527722686
7831,124,1,2,1,2,0,0,0,Alto de Pinheiros,1562.4490400900354,7356.132278817726
9500,178,4,4,3,4,0,0,1,Alto de Pinheiros,2501.492250828534,8311.023745278611
15580,220,4,3,2,3,0,0,0,Alto de Pinheiros,1031.3622357884947,6783.408797768043
6682,129,3,2,1,3,0,0,1,Alto de Pinheiros,2501.492250828534,8311.023745278611
8000,223,3,2,1,2,0,0,0,Alto de Pinheiros,1989.5851371962065,9027.499151188127
5700,74,1,1,0,2,0,0,1,Alto de Pinheiros,2501.3786838412425,8574.884477907077
10900,290,3,4,3,4,0,0,1,Alto de Pinheiros,998.0174755327228,6763.031809530352
9700,240,3,4,3,3,0,0,0,Alto de Pinheiros,2305.3302947913157,8777.89746189284
3570,34,1,1,0,1,0,0,1,Alto de Pinheiros,898.8275705940268,6472.118517526888
5686,74,1,2,1,1,1,1,0,Alto de Pinheiros,896.8035981846443,6641.099075102614
18500,211,3,3,2,3,0,0,0,Alto de Pinheiros,493.5342367996531,6889.877215205334
3400,90,2,2,1,1,1,0,0,Alto de Pinheiros,2527.233723506506,8526.270224246826
7800,124,3,3,2,2,0,0,1,Alto de Pinheiros,1562.4490400900354,7356.132278817726
11831,198,4,3,2,4,0,1,1,Alto de Pinheiros,2564.799293378884,8458.981686718807
23000,452,4,5,4,6,0,0,0,Alto de Pinheiros,2054.7110350365524,8979.839344902884
5700,74,1,1,0,2,0,0,1,Alto de Pinheiros,2557.7549519491345,8712.916663388396
19500,280,2,3,2,3,0,0,1,Alto de Pinheiros,1475.3915897571594,7934.84958857774
2775,57,2,2,0,1,0,0,0,Alto de Pinheiros,2673.347404106832,8859.749720258273
28600,364,4,5,4,5,0,0,0,Alto de Pinheiros,2186.7587647849105,9223.764645728665
31200,320,3,4,3,4,0,0,1,Alto de Pinheiros,528.9487937869885,6996.527663208692
5650,72,2,1,0,1,0,1,0,Alto de Pinheiros,850.3246102239486,6541.5313870618
9313,127,2,3,1,1,0,0,0,Alto de Pinheiros,2044.4793332888607,8914.145565339564
16800,170,3,4,3,3,0,0,1,Alto de Pinheiros,2077.2038402164867,9121.5557678563
9090,188,3,2,1,2,0,0,1,Alto de Pinheiros,2473.5953133561193,8932.105102673122
16500,200,3,4,3,3,0,0,0,Alto de Pinheiros,2633.6584040946314,8851.598275268145
3750,93,2,3,2,2,0,0,1,Alto de Pinheiros,3078.5255510336715,8962.094600513214
12500,163,3,4,3,3,0,0,1,Alto de Pinheiros,2506.4034568087727,8361.050689389034
10200,168,3,2,1,2,0,1,1,Alto de Pinheiros,2588.6137887398318,8922.980885533012
5000,115,1,2,1,0,0,0,0,Alto de Pinheiros,2680.666838734926,8465.446433357949
29600,364,4,2,1,0,1,0,0,Alto de Pinheiros,2166.5020650421575,9190.067975404665
15196,240,3,4,3,3,0,0,1,Alto de Pinheiros,1422.7254307428213,7232.389605468818
5440,115,3,2,1,2,0,0,1,Alto de Pinheiros,1939.969098117706,8977.716953770212
1470,51,2,1,0,1,0,0,1,Brasilândia,5524.5831430875205,9047.181753266748
1400,50,2,1,0,1,0,0,0,Brasilândia,4673.956367801984,8015.030494150043
1365,49,2,1,0,1,0,0,0,Brasilândia,4673.956367801984,8015.030494150043
2200,53,3,1,0,1,1,0,0,Brasilândia,5041.887959925944,8456.402716230987
1460,49,2,1,0,1,0,0,0,Brasilândia,4673.956367801984,8015.030494150043
1370,50,2,1,0,1,0,0,0,Brasilândia,6127.932576441951,9615.894103378276
700,40,1,1,0,0,0,0,0,Brasilândia,4743.705654427661,8041.922942846527
1350,50,2,1,0,1,0,0,0,Brasilândia,4473.007661699227,7792.012819919507
3150,96,3,2,1,2,0,0,1,Butantã,2614.4117454449092,11890.981730746169
1525,50,2,1,0,1,0,0,0,Butantã,3736.486590315413,12435.89407354288
1646,59,2,1,0,1,0,0,1,Butantã,320.8397229607746,3917.9261449606643
1930,60,2,1,0,1,0,0,1,Butantã,4339.639408185508,14042.375792868734
1650,55,2,1,0,1,0,0,0,Butantã,3698.3741374460105,12046.665653034128
2600,77,2,2,1,2,0,0,0,Butantã,1946.4911951424317,11739.60180765794
2464,78,3,2,1,2,0,0,1,Butantã,2919.0126235430025,12655.565030982658
1900,52,2,1,0,1,0,1,0,Butantã,1800.056282042534,11613.96280888946
2650,76,3,2,1,2,1,0,0,Butantã,1177.3804407516286,10977.10230281267
2850,68,3,2,1,1,0,1,0,Butantã,2551.128748346383,11725.232288859728
1960,60,2,1,0,1,0,1,1,Butantã,4331.631418916755,14034.406014795566
1580,49,2,1,0,1,0,0,0,Butantã,5459.498742059215,15199.39012936361
2200,65,2,2,1,1,0,0,1,Butantã,3483.7765773638794,12585.693577119018
1869,56,2,1,0,1,0,0,0,Butantã,3033.633085152173,12141.262886979192
1700,65,2,1,0,1,0,0,1,Butantã,4668.6249828416885,14429.581179346209
1200,62,2,1,0,1,0,0,0,Butantã,5347.825953653929,18078.60919382353
2815,46,3,2,1,1,0,0,1,Butantã,4643.955704801031,14430.739813104487
3600,120,4,1,0,1,0,1,0,Butantã,482.43357443715814,8247.52935249373
1870,58,3,1,0,1,0,0,0,Butantã,4643.955704801031,14430.739813104487
900,45,2,1,0,1,0,0,0,Butantã,4693.021699572741,16882.383829092007
2000,72,3,1,0,1,0,0,0,Butantã,1966.3373883096226,11418.706137258232
1821,56,2,1,0,1,0,0,0,Butantã,3033.633085152173,12141.262886979192
1870,50,2,1,0,1,0,0,1,Butantã,3961.7301486964893,13288.750228528741
1995,63,2,2,1,2,0,0,1,Butantã,2878.62258983056,12149.89808110114
4100,88,3,2,1,2,0,0,1,Butantã,1031.6011818540728,10677.899633302133
1655,98,3,2,0,1,0,0,0,Butantã,2729.201481928303,12851.652964110457
2140,65,3,2,1,1,0,0,1,Butantã,2833.1457511976464,12625.820825733052
3300,68,3,2,1,2,0,1,1,Butantã,1369.8675661601621,10691.755974747588
2650,77,2,2,1,2,0,0,1,Butantã,4835.329690642866,14554.595448218935
1978,75,3,1,0,1,0,0,1,Butantã,4331.631418916755,14034.406014795566
2800,88,3,2,1,2,0,0,1,Butantã,3115.631668896397,12405.226792998941
2968,68,2,2,0,1,0,0,1,Butantã,4469.020502257288,13294.256227721951
4366,136,3,2,1,3,0,1,1,Butantã,5371.205867764661,15647.460414461057
1932,68,3,2,1,1,0,0,1,Butantã,4644.599049273698,15591.75052262233
2100,75,3,2,1,1,0,0,0,Butantã,4571.106391929558,14713.451546627017
2130,58,2,1,0,1,0,0,1,Butantã,1672.1007069444186,11521.529471490056
3160,74,3,2,1,2,1,0,1,Butantã,2427.829241011126,12026.53411709398
2860,68,3,2,1,2,1,0,0,Butantã,1552.513517102531,11225.519576346616
1800,67,2,1,0,1,0,0,1,Butantã,6239.941261993651,15743.787425891685
2200,70,2,2,1,1,0,0,1,Butantã,3477.348905378968,12583.471857087074
1546,58,2,1,0,1,0,0,1,Butantã,3701.3440094650655,12781.537981502983
2434,70,3,2,1,1,0,0,1,Butantã,2722.5301742789525,11979.238171632736
1690,50,2,1,0,1,0,0,0,Butantã,1963.7807043674813,11677.647393797444
2050,60,2,1,0,1,0,0,0,Butantã,5536.411318968954,18365.386655733797
3387,70,3,2,1,1,0,1,1,Butantã,2564.791419562993,11759.206437476523
1792,54,2,1,0,1,0,0,1,Butantã,3060.0872913202006,12384.229752802084
2280,65,2,1,0,1,0,0,0,Butantã,320.79230959725083,7871.422826179537
7560,186,3,4,3,3,0,0,1,Butantã,2803.767720321583,11013.369072080386
1400,65,2,1,0,1,0,1,0,Butantã,5455.226958071442,15162.803014062354
2113,85,2,1,0,1,0,0,1,Butantã,4529.208079232722,14160.357338718377
1920,70,2,1,0,1,0,0,1,Butantã,4325.434925502101,13999.427547626035
4400,136,4,2,1,2,0,0,1,Butantã,5371.205867764661,15647.460414461057
2000,59,2,1,0,1,0,0,1,Butantã,4474.8343985096135,14188.222268626794
2280,65,2,2,1,1,0,0,1,Butantã,2810.1727448368792,12343.096275449443
1750,55,2,1,0,1,0,0,0,Butantã,3669.562170607293,12773.294694190394
1450,52,2,1,0,2,0,0,0,Butantã,5445.037614825717,15182.519829889428
2200,55,2,1,0,1,0,1,0,Butantã,2231.1128553426834,11515.437603474486
1690,60,2,1,0,1,0,0,0,Cachoeirinha,3774.428450992336,5910.302312894843
1730,60,3,1,0,1,0,0,1,Cachoeirinha,4122.157307053206,6666.506123556784
1450,50,2,1,0,1,0,0,1,Cachoeirinha,4621.527376968641,6685.113138638899
2000,60,2,1,0,1,1,0,1,Cachoeirinha,4238.4002563591375,6804.626449699736
1690,60,2,1,0,1,0,0,0,Cachoeirinha,3774.428450992336,5910.302312894843
1905,65,3,1,0,1,0,0,0,Cachoeirinha,4053.5955266107344,6183.928717525339
1980,59,3,2,1,1,0,1,0,Cachoeirinha,2692.021443835439,6398.068532945798
1450,50,2,1,0,1,0,0,1,Cachoeirinha,4621.527376968641,6685.113138638899
1650,50,2,1,0,1,0,0,1,Cachoeirinha,4621.527376968641,6685.113138638899
1800,52,2,1,0,1,0,0,1,Cachoeirinha,3910.970989414001,6058.580934509499
1599,76,3,2,1,1,0,0,1,Cachoeirinha,4621.527376968641,6685.113138638899
1455,48,2,1,0,1,0,0,1,Cachoeirinha,4238.4002563591375,6804.626449699736
1515,48,2,1,0,1,0,0,0,Cachoeirinha,3849.714052706136,6036.260514091186
1830,53,2,1,0,1,0,0,1,Freguesia do Ó,4493.169090665979,8097.4030855110195
1880,55,2,1,0,1,0,1,0,Freguesia do Ó,2992.643349950112,6603.570322917082
1930,58,2,1,0,1,0,0,1,Freguesia do Ó,4108.850384461188,8377.886663005842
1810,56,2,1,0,2,0,0,1,Freguesia do Ó,4714.170771878951,8827.2357353911
2050,75,2,2,1,1,0,0,0,Freguesia do Ó,4866.74791285195,8484.255919901485
1670,55,2,1,0,1,0,0,0,Freguesia do Ó,4572.672690648434,8185.369480531927
2090,55,2,1,0,1,0,0,1,Freguesia do Ó,4159.186149517741,8476.667311168549
1780,50,2,1,0,1,0,0,1,Freguesia do Ó,4730.644015877454,8346.702808700937
1772,52,2,1,0,1,0,0,1,Freguesia do Ó,4159.186149517741,8476.667311168549
2720,81,2,2,1,1,0,0,1,Freguesia do Ó,4450.5675017173935,8029.557065538665
2300,70,3,2,1,1,0,0,1,Freguesia do Ó,3763.4120063737228,7379.434205824104
1565,48,2,1,0,1,0,0,0,Freguesia do Ó,4572.672690648434,8185.369480531927
1715,52,2,1,0,1,0,0,0,Freguesia do Ó,3372.3565400351317,7025.840549448241
1986,70,2,1,0,1,0,0,0,Freguesia do Ó,3533.017500273363,7355.244076980336
1600,53,2,1,0,1,0,0,1,Freguesia do Ó,3351.8229753909804,7667.0071341807825
1449,53,2,1,0,1,0,0,0,Freguesia do Ó,4952.615249470021,8585.592589402437
1848,50,2,1,0,1,0,0,0,Freguesia do Ó,3808.570719950411,7869.028238480362
1813,60,2,1,0,1,0,0,1,Freguesia do Ó,4446.359441630586,8079.4739227174805
2368,100,3,2,1,1,0,0,1,Freguesia do Ó,3542.085445959304,7741.31681869109
2320,70,3,2,1,1,0,0,1,Freguesia do Ó,3927.5209368084547,8084.011538829258
1400,65,1,1,0,0,0,0,0,Freguesia do Ó,3657.957355362282,7429.3042304016835
1900,53,2,1,0,1,0,0,1,Freguesia do Ó,4141.950767566492,8449.428089259873
1580,50,2,1,0,1,0,0,1,Freguesia do Ó,4918.691523333608,8679.431689771129
2368,96,3,2,1,1,0,0,1,Freguesia do Ó,3542.085445959304,7741.31681869109
2720,81,2,2,1,1,0,0,1,Freguesia do Ó,4450.5675017173935,8029.557065538665
1678,50,2,1,0,1,0,0,0,Freguesia do Ó,4572.672690648434,8185.369480531927
2868,78,3,2,1,1,0,1,1,Freguesia do Ó,3875.306487771701,7500.927669657223
2770,70,2,2,1,1,0,0,1,Freguesia do Ó,3958.766810963663,8314.939890532063
1513,49,2,1,0,1,0,0,1,Freguesia do Ó,3298.311921070849,7366.8924188030505
1800,48,2,1,0,1,0,1,1,Freguesia do Ó,4730.644015877454,8346.702808700937
2100,60,2,1,0,1,0,1,1,Freguesia do Ó,4861.742272396076,8540.417183382895
2400,120,3,2,1,2,0,0,0,Freguesia do Ó,3269.006639568716,6914.018715117524
2657,81,2,2,1,1,0,0,1,Freguesia do Ó,4450.5675017173935,8029.557065538665
1650,55,2,1,0,1,0,0,0,Freguesia do Ó,3372.3565400351317,7025.840549448241
3240,65,2,2,1,1,0,1,1,Freguesia do Ó,3958.766810963663,8314.939890532063
1783,75,3,1,0,1,0,0,0,Freguesia do Ó,3710.736831303406,8495.320655307523
1800,54,2,2,1,1,0,0,1,Freguesia do Ó,4923.423158008805,8539.31187706573
2200,64,3,2,1,2,0,0,1,Freguesia do Ó,4923.423158008805,8539.31187706573
3850,136,3,2,1,3,0,0,0,Freguesia do Ó,3770.496977755393,7457.864157705377
2100,60,2,2,1,1,0,1,1,Freguesia do Ó,4861.742272396076,8540.417183382895
2480,72,3,2,1,1,0,0,1,Freguesia do Ó,3498.0185157157644,7391.185207302283
2500,62,2,1,0,1,0,0,0,Freguesia do Ó,3506.141680261172,7315.732670641234
2886,81,2,2,1,1,0,1,1,Freguesia do Ó,4450.5675017173935,8029.557065538665
500,30,1,1,0,0,0,0,0,Freguesia do Ó,4608.132298593107,9241.394068193042
2000,76,2,2,1,1,0,0,1,Freguesia do Ó,3542.085445959304,7741.31681869109
4830,195,4,3,2,3,0,1,0,Freguesia do Ó,3819.0676488133613,7457.508035580902
3010,130,3,2,1,2,0,1,0,Freguesia do Ó,4049.08731397997,7666.407370062038
1490,55,2,1,0,1,0,0,0,Freguesia do Ó,5704.43410172491,9290.284233754128
1791,57,2,1,0,1,0,1,1,Freguesia do Ó,4850.905571614133,8649.183914572666
1810,65,2,2,1,1,0,0,1,Freguesia do Ó,3958.766810963663,8314.939890532063
2940,70,3,2,1,1,0,1,1,Freguesia do Ó,3958.766810963663,8314.939890532063
1683,80,3,2,0,1,0,0,0,Freguesia do Ó,3008.4854018997808,6621.261686877029
3500,100,3,3,1,3,0,0,1,Freguesia do Ó,4071.679065433807,7691.925415238495
2692,78,2,2,1,1,0,0,1,Jaguaré,3356.137022158333,11599.63693864638
2471,58,3,2,1,1,0,0,0,Jaguaré,3698.3741374460105,12046.665653034128
