price,condo,size,rooms,toilets,suites,parking,elevator,furnished,swimming_pool,new,district,negotiation_type,property_type,latitude,longitude,nearest_station,nearest_station_distance
200000,193,49,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.631982,-46.474931,vila-uniao,5.034868378954601
220000,215,60,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.631982,-46.474931,vila-uniao,5.034868378954601
198000,220,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.626154,-46.47081,vila-uniao,5.283788917699816
192000,174,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.626154,-46.47081,vila-uniao,5.283788917699816
220000,215,50,2,2,1,1,0,1,0,0,São Rafael/São Paulo,sale,apartment,-23.631982,-46.474931,vila-uniao,5.034868378954601
200000,200,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.631982,-46.474931,vila-uniao,5.034868378954601
210000,215,50,2,2,1,1,0,1,0,0,São Rafael/São Paulo,sale,apartment,-23.631982,-46.474931,vila-uniao,5.034868378954601
210000,215,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.631982,-46.474931,vila-uniao,5.034868378954601
190000,0,60,2,2,1,1,1,1,0,0,São Rafael/São Paulo,sale,apartment,-23.640185,-46.457276,vila-uniao,7.080324559486439
160000,215,52,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.589748999999998,-46.751813,sao-paulo-morumbi,3.1146266500847455
220000,0,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.632568,-46.474398,vila-uniao,5.107869540392475
210000,220,54,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.636535000000002,-46.470477,vila-uniao,5.6339209421931935
185000,202,52,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.636473000000002,-46.470364000000004,vila-uniao,5.642947995622157
187000,269,56,2,2,1,1,0,0,0,0,São Rafael/São Paulo,sale,apartment,-23.631982,-46.474931,vila-uniao,5.034868378954601
650000,650,82,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.548011,-46.557807000000004,carrao,1.0556195536221957
350000,547,65,3,2,1,1,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.530529,-46.556746000000004,carrao,1.007497860739142
393899,485,60,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.527573,-46.576741,tatuape,0.9691930039340374
445000,0,50,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.53856,-46.578357000000004,tatuape,0.23039477787856924
995000,864,127,3,5,3,2,1,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.534682,-46.565422,carrao,0.2769064085117622
767000,850,124,3,2,1,2,1,0,1,1,Tatuapé/São Paulo,sale,apartment,-23.531085,-46.576240999999996,tatuape,0.7021198613697174
2700000,2000,264,3,4,3,4,1,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.547326,-46.570007000000004,tatuape,0.9147306112318043
630000,700,78,3,2,1,2,0,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.543487,-46.56769,carrao,0.5731625196168906
899999,700,132,4,4,3,3,0,0,0,0,Tatuapé/São Paulo,sale,apartment,-23.532057000000002,-46.580338,tatuape,0.7491461563770988
1390000,850,152,3,5,3,2,0,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.531057999999998,-46.577621,tatuape,0.7111291707111901
680000,560,81,2,2,1,2,1,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.534195,-46.571897,tatuape,0.7020021746506124
699990,823,97,3,3,1,2,1,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.54049,-46.55218,penha,1.1851926929484204
350000,550,91,4,2,1,1,0,0,0,0,Tatuapé/São Paulo,sale,apartment,-23.531648999999998,-46.570282,carrao,0.8218680003776497
780000,800,92,3,3,1,2,0,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.546349,-46.569453,carrao,0.8669257747618907
550000,630,73,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.551741,-46.551002000000004,penha,1.6750204613562492
310000,420,47,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.534753,-46.570637,carrao,0.7482280215715026
755000,1532,120,3,3,1,2,0,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.551789000000003,-46.559975,carrao,1.1648576820687604
1310000,1100,165,3,5,3,3,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.531085,-46.576240999999996,tatuape,0.7021198613697174
780000,780,93,3,3,1,2,1,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.530626,-46.574534,tatuape,0.7722416732245202
1250000,1281,130,3,4,1,2,0,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.532969,-46.570406,carrao,0.7797749184002539
650000,700,81,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.534574,-46.575571000000004,tatuape,0.45007822463853836
1729000,937,171,3,5,3,3,1,1,1,0,Tatuapé/São Paulo,sale,apartment,-23.545597,-46.552864,carrao,1.3978155476500294
979600,0,124,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.531085,-46.576240999999996,tatuape,0.7021198613697174
1240000,970,132,4,4,2,2,0,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.532868,-46.580084,tatuape,0.6819059773999041
768000,850,124,3,2,1,2,1,0,1,1,Tatuapé/São Paulo,sale,apartment,-23.531085,-46.576240999999996,tatuape,0.7021198613697174
280000,0,45,2,2,1,1,1,0,0,0,Tatuapé/São Paulo,sale,apartment,-23.533914000000003,-46.567190999999994,carrao,0.4453274071711513
680000,800,106,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.53066,-46.576291999999995,tatuape,0.7342183373733604
240000,0,90,2,2,1,1,0,1,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.505947,-46.425257,corinthians-itaquera,5.819135964792086
240000,250,48,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.504792000000002,-46.427597999999996,corinthians-itaquera,5.636531160318401
250000,0,60,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.505635,-46.423502,corinthians-itaquera,6.002378732864643
220000,0,46,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.503116000000002,-46.420590999999995,corinthians-itaquera,6.378819006144577
400000,630,80,3,2,1,1,0,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.504731,-46.427296999999996,corinthians-itaquera,5.667726305437985
260000,450,58,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.503354,-46.426069,corinthians-itaquera,5.838986906987231
250000,480,51,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.503444000000002,-46.42587,corinthians-itaquera,5.854512078191204
238000,390,51,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.507291,-46.424997,corinthians-itaquera,5.796178109029684
178000,250,48,2,2,1,1,1,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.523825,-46.402372,corinthians-itaquera,7.7838711079584515
270000,430,54,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.503354,-46.426069,corinthians-itaquera,5.838986906987231
243000,260,44,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,0.0,0.0,corinthians-itaquera,5653.925172442767
260000,0,47,2,2,1,1,1,0,1,1,Vila Curuçá/São Paulo,sale,apartment,-23.496221,-46.420468,corinthians-itaquera,6.655412228534208
227000,250,44,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.505947,-46.425257,corinthians-itaquera,5.819135964792086
250000,200,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.509597,-46.423418,corinthians-itaquera,5.874903687128975
223000,280,52,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.504792000000002,-46.427597999999996,corinthians-itaquera,5.636531160318401
189900,150,47,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.503116000000002,-46.420590999999995,corinthians-itaquera,6.378819006144577
239900,437,57,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.505635,-46.423502,corinthians-itaquera,6.002378732864643
210000,315,52,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.51672,-46.428782,corinthians-itaquera,5.1082414736123845
239000,437,57,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.505635,-46.423502,corinthians-itaquera,6.002378732864643
190000,150,47,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.503116000000002,-46.420590999999995,corinthians-itaquera,6.378819006144577
240000,250,46,2,2,1,1,0,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.504792000000002,-46.427597999999996,corinthians-itaquera,5.636531160318401
245000,200,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.509597,-46.423418,corinthians-itaquera,5.874903687128975
239900,437,57,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.550219,-46.487415000000006,artur-alvim,0.8209597859429972
226000,280,48,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.504792000000002,-46.427597999999996,corinthians-itaquera,5.636531160318401
240000,350,50,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.507291,-46.424997,corinthians-itaquera,5.796178109029684
259000,430,52,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.503215,-46.425923,corinthians-itaquera,5.858385655219513
243800,250,55,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.505703,-46.425298,corinthians-itaquera,5.824109385471676
230000,0,47,2,2,1,1,1,1,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.502485,-46.423493,corinthians-itaquera,6.119909265866844
235000,350,50,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,sale,apartment,-23.507291,-46.424997,corinthians-itaquera,5.796178109029684
290000,0,54,3,2,1,1,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.577464000000003,-46.525303,vila-tolstoi,1.8045094079597923
365000,715,58,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.563899,-46.534821,sao-lucas,2.2017557974309714
810000,655,109,3,2,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.563131,-46.551513,oratorio,1.8498757526902065
280000,350,56,2,2,1,1,0,1,0,0,Vila Formosa/São Paulo,sale,apartment,-23.576244,-46.526943,vila-tolstoi,1.8865609579187628
745000,800,104,3,3,1,2,0,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.566138,-46.556048,oratorio,1.3806793220105014
1100000,700,109,3,2,1,2,0,1,0,0,Vila Formosa/São Paulo,sale,apartment,-23.563174,-46.551643,oratorio,1.8383693971695412
725000,1130,92,3,2,1,2,0,0,0,0,Vila Formosa/São Paulo,sale,apartment,-23.560759,-46.553515999999995,oratorio,1.8765796238697499
399000,400,74,3,3,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.574462,-46.533401,sao-lucas,1.671080326984229
990000,763,124,3,2,1,2,1,1,1,0,Vila Formosa/São Paulo,sale,apartment,-23.566717,-46.558228,oratorio,1.2442240667077222
620000,805,75,3,2,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.561604,-46.555575,oratorio,1.7159892502782086
177000,0,40,2,1,0,1,1,0,0,1,Vila Formosa/São Paulo,sale,apartment,-23.58475,-46.548725,sao-lucas,0.5431527170529196
245000,400,48,2,2,1,1,1,1,0,0,Vila Formosa/São Paulo,sale,apartment,-23.574984,-46.523402000000004,vila-tolstoi,2.0255790879343443
275600,420,49,2,2,1,1,1,1,1,0,Vila Formosa/São Paulo,sale,apartment,-23.574171,-46.531104,camilo-haddad,1.7850021343007212
550000,0,97,3,3,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.561764,-46.539644,sao-lucas,2.1454840962327557
280000,420,49,2,2,1,1,1,1,1,0,Vila Formosa/São Paulo,sale,apartment,-23.577464000000003,-46.525303,vila-tolstoi,1.8045094079597923
790000,890,104,3,3,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.566204,-46.555607,oratorio,1.3997131013237771
949999,850,104,2,2,1,2,0,0,0,0,Vila Formosa/São Paulo,sale,apartment,-23.566046,-46.556038,oratorio,1.387428487346003
789990,1000,109,3,3,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.5631,-46.5516,oratorio,1.8457719957046792
683400,0,81,3,2,1,2,0,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.562245,-46.537118,sao-lucas,2.2019598257491477
370000,270,56,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.569377,-46.541903999999995,sao-lucas,1.5201848366807098
446958,404,55,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.560436,-46.550796999999996,oratorio,2.062042571007583
840000,850,105,2,3,2,2,0,0,0,0,Vila Formosa/São Paulo,sale,apartment,-23.561764,-46.539644,sao-lucas,2.1454840962327557
320000,300,65,2,2,1,1,0,1,0,0,Vila Formosa/São Paulo,sale,apartment,-23.568226,-46.542415999999996,sao-lucas,1.596275730909183
529000,580,60,2,2,1,1,1,1,1,0,Vila Formosa/São Paulo,sale,apartment,-23.565807,-46.556328,oratorio,1.3892072126627504
453952,0,55,2,2,1,1,0,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.560436,-46.550796000000005,oratorio,2.062108613567593
500000,890,84,3,2,1,2,0,0,0,0,Vila Formosa/São Paulo,sale,apartment,-23.571119,-46.54932,sao-lucas,1.447345292649218
1060000,0,117,2,3,2,3,0,0,0,0,Vila Formosa/São Paulo,sale,apartment,-23.56437,-46.556633000000005,oratorio,1.4751590006290987
890000,750,124,4,2,1,2,0,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.566717999999998,-46.558229,oratorio,1.2441160390007038
520000,631,81,3,2,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.562245,-46.537118,sao-lucas,2.2019598257491477
230000,320,50,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.502768,-46.450185999999995,corinthians-itaquera,3.825176923901515
950000,0,152,3,3,2,4,1,1,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.499466,-46.449633,corinthians-itaquera,4.064355200303541
210000,100,47,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.501855,-46.456385,corinthians-itaquera,3.508864285620492
265000,0,53,2,2,1,1,0,0,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.499360999999997,-46.448986,corinthians-itaquera,4.113671188426666
180000,0,44,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.510487,-46.447684,corinthians-itaquera,3.5748001485615237
205000,100,47,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.501855,-46.456385,corinthians-itaquera,3.508864285620492
210000,150,47,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.501855,-46.456385,corinthians-itaquera,3.508864285620492
760000,850,152,3,4,1,2,1,1,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.501853,-46.451085,corinthians-itaquera,3.821499224351717
1200000,1450,300,3,5,1,3,1,1,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.501853,-46.451085,corinthians-itaquera,3.821499224351717
198800,0,55,2,2,1,1,1,0,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.500239999999998,-46.449904,corinthians-itaquera,3.9987189996376524
346218,400,54,2,2,1,1,1,0,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.50014,-46.450407,corinthians-itaquera,3.972055712101987
205000,0,47,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.501855,-46.456385,corinthians-itaquera,3.508864285620492
169900,0,41,2,1,0,1,1,0,1,1,Vila Jacuí/São Paulo,sale,apartment,-23.534892000000003,-46.451745,corinthians-itaquera,2.237162854792607
800000,980,152,3,4,1,2,1,1,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.501853,-46.451085,corinthians-itaquera,3.821499224351717
260000,390,50,2,2,1,1,1,1,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.499982,-46.454876,corinthians-itaquera,3.7152408503131835
310000,0,53,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.499369,-46.448987,corinthians-itaquera,4.1131144523958145
330000,0,70,2,3,2,2,0,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.499717,-46.448834000000005,corinthians-itaquera,4.102133331226266
240000,340,49,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.506342999999998,-46.453687,corinthians-itaquera,3.3734034593728746
169900,0,41,2,1,0,1,1,0,1,1,Vila Jacuí/São Paulo,sale,apartment,-23.534905,-46.451723,corinthians-itaquera,2.239277217435884
220000,320,54,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.558608,-46.443301,corinthians-itaquera,3.3449910478639815
1600000,1500,300,4,3,2,4,1,1,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.499066,-46.449397999999995,corinthians-itaquera,4.104518008553479
260000,0,50,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.503837,-46.456296,corinthians-itaquera,3.3804428202996966
850000,0,125,3,3,1,2,1,1,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.497643,-46.452307,corinthians-itaquera,4.014480786456316
220000,0,45,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.505019,-46.455495,corinthians-itaquera,3.347473605448934
200000,0,42,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.510487,-46.447684,corinthians-itaquera,3.5748001485615237
192000,350,53,2,2,1,1,0,0,1,0,Vila Jacuí/São Paulo,sale,apartment,-23.509585,-46.446743,corinthians-itaquera,3.6985282357524265
160000,70,54,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.504665,-46.469938,corinthians-itaquera,2.885602872533581
200000,240,42,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.510487,-46.447684,corinthians-itaquera,3.5748001485615237
499999,713,79,3,2,1,2,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.534599,-46.523327,guilhermina-esperanca,0.8467382198189206
520000,1450,112,3,3,1,2,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.539095,-46.524103000000004,vila-matilde,0.9318231659959318
219900,100,39,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,sale,apartment,-23.536975,-46.529965999999995,vila-matilde,0.39989070568596663
490000,750,73,3,2,1,2,0,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.535432999999998,-46.532247,vila-matilde,0.30934910928881787
590000,950,79,3,2,1,2,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.534599,-46.523327,guilhermina-esperanca,0.8467382198189206
229000,0,40,2,2,1,1,1,0,0,1,Vila Matilde/São Paulo,sale,apartment,-23.535272,-46.532179,vila-matilde,0.2949061668651709
265000,390,60,2,2,1,1,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.544235999999998,-46.508196000000005,patriarca-vila-re,1.1228193149770784
315900,400,51,2,2,1,1,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.535254000000002,-46.520643,guilhermina-esperanca,0.6366641589333227
299000,450,54,2,2,1,1,0,1,0,0,Vila Matilde/São Paulo,sale,apartment,-23.538054000000002,-46.538278999999996,penha,0.5998805683950008
219900,100,39,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,sale,apartment,-23.535503,-46.532111,vila-matilde,0.3069441177791809
399000,10,61,2,2,1,1,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.532272,-46.52405,vila-matilde,0.7591811323043107
326000,720,70,2,2,1,1,0,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.539714,-46.531631,vila-matilde,0.6024058445265325
189000,200,37,3,2,1,1,1,0,0,1,Vila Matilde/São Paulo,sale,apartment,-23.535272,-46.532179,vila-matilde,0.2949061668651709
230000,0,45,2,2,1,1,0,0,0,0,Vila Matilde/São Paulo,sale,apartment,-23.538914000000002,-46.503105,patriarca-vila-re,0.5976009575270751
260000,0,50,2,2,1,1,0,0,0,0,Vila Matilde/São Paulo,sale,apartment,-23.537117000000002,-46.519757,guilhermina-esperanca,0.690979426670798
322000,437,61,3,2,1,1,1,1,1,0,Vila Matilde/São Paulo,sale,apartment,-23.54368,-46.528954999999996,vila-matilde,0.9248229181403264
540000,600,69,3,2,1,2,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.532516,-46.535139,vila-matilde,0.4765573100491716
260000,110,52,2,2,1,1,1,0,0,0,Vila Matilde/São Paulo,sale,apartment,-23.533037,-46.529253000000004,vila-matilde,0.19949701764900402
275000,0,51,2,2,1,1,0,0,0,0,Vila Matilde/São Paulo,sale,apartment,-23.533037,-46.529253000000004,vila-matilde,0.19949701764900402
590000,1100,100,3,3,2,2,1,1,1,0,Vila Matilde/São Paulo,sale,apartment,-23.535553,-46.523539,vila-matilde,0.8616597055982861
249000,290,49,2,2,1,1,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.525314,-46.52466,vila-matilde,0.8558246844648953
329000,390,63,3,2,1,1,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.54368,-46.528954999999996,vila-matilde,0.9248229181403264
177000,0,38,1,2,1,1,1,0,0,0,Vila Matilde/São Paulo,sale,apartment,-23.536915,-46.520044,guilhermina-esperanca,0.6945145728576834
317000,280,51,2,2,1,1,0,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.535593,-46.52118,guilhermina-esperanca,0.6973868895903265
480000,500,79,3,2,1,2,1,1,1,0,Vila Matilde/São Paulo,sale,apartment,-23.539666,-46.53168,vila-matilde,0.5995611578811543
374900,0,51,2,2,0,1,1,0,0,1,Vila Prudente/São Paulo,sale,apartment,-23.586223,-46.586698999999996,vila-prudente,0.3834850572634892
290000,0,70,3,2,1,1,1,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.603125,-46.549381,sao-lucas,1.2098905603841286
400000,435,64,2,2,1,1,0,1,1,0,Vila Prudente/São Paulo,sale,apartment,-23.595739000000002,-46.578247,vila-prudente,1.0288382595845318
249000,280,48,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.606003,-46.552031,sao-lucas,1.5445067780376616
244900,190,49,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.606003,-46.552031,sao-lucas,1.5445067780376616
350000,400,64,3,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.595739000000002,-46.578247,vila-prudente,1.0288382595845318
229000,210,42,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.606131,-46.552166,sao-lucas,1.5607449699488154
221000,0,56,2,2,1,1,0,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.601405,-46.548644,sao-lucas,1.0560920065995845
295000,300,49,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.59526,-46.578745,vila-prudente,0.9677979027563177
240000,320,34,1,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.585764,-46.584164,vila-prudente,0.12051966978370192
305000,0,53,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.582425,-46.557099,oratorio,0.5241747810964774
219000,0,41,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.606192,-46.552423,sao-lucas,1.5799975194522788
665000,0,152,4,2,1,3,1,0,1,1,Vila Prudente/São Paulo,sale,apartment,-23.589914999999998,-46.602773,sacoma,0.8687716167078844
235000,150,42,2,2,1,1,1,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.58507,-46.581936999999996,vila-prudente,0.17069445224473592
360000,350,55,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.595739000000002,-46.578247,vila-prudente,1.0288382595845318
333000,350,52,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.595739000000002,-46.578247,vila-prudente,1.0288382595845318
235000,530,34,1,2,1,1,1,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.579082,-46.58024,vila-prudente,0.5512338937378808
300000,436,48,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.601392999999998,-46.573316999999996,vila-prudente,1.7072581801182964
725000,840,93,3,3,1,2,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.588624,-46.577589,vila-prudente,0.7194981994774413
286000,0,51,2,1,0,1,1,0,0,1,Vila Prudente/São Paulo,sale,apartment,-23.60227,-46.588487,tamanduatei,0.7336667097018486
375000,380,66,3,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.58276,-46.557083,oratorio,0.5276539535818302
280000,270,52,2,2,1,1,1,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.59838,-46.576229,vila-prudente,1.3238102984779412
370000,310,47,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.593935000000002,-46.578045,vila-prudente,0.9322437316736432
199000,250,40,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.602358,-46.551445,sao-lucas,1.2764305757734742
400000,400,55,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.585042,-46.584266,vila-prudente,0.09833064792073443
330000,443,65,3,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.599396,-46.576675,vila-prudente,1.358339787643488
350000,0,65,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.599396,-46.576675,vila-prudente,1.358339787643488
628000,475,74,3,3,2,2,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.583079,-46.582007,vila-prudente,0.19671045407909343
250000,0,56,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.579013,-46.579756,vila-prudente,0.5911773130247944
367000,0,56,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.583479,-46.588009,vila-prudente,0.5154919044752562
183900,220,41,2,2,1,1,1,0,0,0,Cambuci/São Paulo,sale,apartment,-23.565713,-46.618611,pedro-ii,1.4721927796609948
184900,0,41,2,1,0,1,1,0,0,1,Cambuci/São Paulo,sale,apartment,-23.565713,-46.618611,pedro-ii,1.4721927796609948
316387,0,49,2,2,1,1,0,0,1,0,Cambuci/São Paulo,sale,apartment,-23.559379999999997,-46.619766,pedro-ii,1.012065889149326
370000,360,74,2,2,1,1,0,0,0,0,Cambuci/São Paulo,sale,apartment,-23.563276000000002,-46.628073,japao-liberdade,1.0408022670788417
189000,220,37,2,2,1,1,1,0,1,0,Cambuci/São Paulo,sale,apartment,-23.554289,-46.630815999999996,japao-liberdade,0.5364456752158706
529000,690,63,2,2,1,1,1,0,1,0,Cambuci/São Paulo,sale,apartment,-23.560431,-46.622946999999996,pedro-ii,0.8862921771279142
316387,0,49,2,2,1,1,1,0,1,0,Cambuci/São Paulo,sale,apartment,-23.559412,-46.619827,pedro-ii,1.0092401693519994
